final_price,bathrooms,sqft,parking,type,lat,long,city_district,bedrooms_ag,bedrooms_bg
833000,1,,1,Semi-Detached,43.667276,-79.3158673,Woodbine Corridor,2,0
680000,1,650,0,Condo Apt,43.6618956,-79.3857479,Bay Street Corridor,2,0
985000,2,950,1,Condo Apt,43.6522103,-79.3707988,Moss Park,2,0
952513,3,,2,Detached,43.7509355,-79.1893947,Guildwood,3,1
605000,2,850,1,Condo Apt,43.7573542,-79.4093577,Willowdale East,2,0
489500,1,850,1,Condo Apt,43.7172316,-79.4421714,Englemount-Lawrence,1,1
485000,1,650,1,Condo Apt,43.6216163,-79.4829207,Mimico (includes Humber Bay Shores),1,0
516000,1,650,1,Condo Apt,43.6237198,-79.4837029,Mimico (includes Humber Bay Shores),1,0
1240000,1,1300,1,Detached,43.7299146,-79.4018194,Lawrence Park North,3,0
395000,1,250,0,Condo Townhouse,43.6368133,-79.4681638,High Park-Swansea,1,0
1415000,2,1500,1,Condo Apt,43.6446488,-79.4156165,Niagara,1,0
801000,1,,3,Detached,43.6637383,-79.5839821,Eringate-Centennial-West Deane,3,0
710000,1,,4,Detached,43.7601888,-79.243507,Woburn,3,1
775000,1,,2,Detached,43.7034231,-79.28843,Clairlea-Birchmount,2,0
2995000,4,,2,Detached,43.681693,-79.4118818,Casa Loma,4,3
600000,1,550,1,Condo Apt,43.6397355,-79.3904175,Waterfront Communities-The Island,1,0
1428000,5,4250,2,Detached,43.7484452,-79.4502154,Clanton Park,4,1
500000,1,650,1,Condo Apt,43.7739128,-79.3293592,Henry Farm,1,1
960000,2,,0,Detached,43.6751703,-79.3217015,Greenwood-Coxwell,3,1
1400000,3,,1,Detached,43.6784266,-79.4242012,Wychwood,3,1
704000,2,1300,1,Condo Townhouse,43.6742519,-79.454435,Corso Italia-Davenport,2,1
3500000,2,2250,1,Att/Row/Twnhouse,43.6793071,-79.3860409,Rosedale-Moore Park,1,1
780000,2,850,1,Condo Apt,43.638175,-79.4153863,Niagara,2,0
575000,1,650,0,Condo Apt,43.6725538,-79.389571,Annex,1,0
655000,1,,2,Detached,43.7594691,-79.2380043,Woburn,2,0
750000,1,850,1,Condo Apt,43.6456962,-79.3975815,Waterfront Communities-The Island,1,1
828000,2,850,1,Condo Apt,43.6458091,-79.3756819,Waterfront Communities-The Island,2,0
680000,2,,3,Detached,43.7331528,-79.2532091,Kennedy Park,2,2
760000,1,,0,Semi-Detached,43.6848941,-79.3029327,East End-Danforth,2,0
1360000,3,,4,Detached,43.7652492,-79.4341925,Willowdale West,3,1
739800,3,,2,Semi-Detached,43.8191271,-79.2816049,Milliken,3,1
495900,1,650,1,Condo Apt,43.629664,-79.4773311,Mimico (includes Humber Bay Shores),1,0
480000,1,550,1,Condo Apt,43.7573542,-79.4093577,Willowdale East,1,0
790000,2,950,1,Condo Apt,43.6417333,-79.414491,Niagara,2,0
656900,1,750,0,Condo Apt,43.6450775,-79.3643417,Waterfront Communities-The Island,1,1
663000,2,,3,Semi-Detached,43.716278,-79.2759196,Clairlea-Birchmount,3,0
507000,1,750,1,Condo Apt,43.7514057,-79.4641481,York University Heights,1,1
450000,1,550,0,Condo Apt,43.642313,-79.4243664,Little Portugal,1,1
745000,3,,2,Detached,43.7833985,-79.1404133,Centennial Scarborough,4,0
515000,3,,1,Detached,43.6969481,-79.2737369,Oakridge,3,2
652000,1,650,1,Condo Apt,43.6344756,-79.4015886,Niagara,1,0
718000,1,,2,Detached,43.7106029,-79.3021229,O'Connor-Parkview,3,0
1180000,3,,2,Detached,43.7820856,-79.4342804,Newtonbrook West,3,2
503000,2,750,1,Condo Apt,43.640566,-79.5627389,Etobicoke West Mall,2,0
473000,2,850,1,Condo Apt,43.7165275,-79.2844518,Clairlea-Birchmount,2,0
700000,2,750,1,Condo Apt,43.6366681,-79.4004451,Niagara,2,0
380000,1,750,1,Condo Apt,43.7723476,-79.4438857,Westminster-Branson,2,0
860000,2,,2,Detached,43.6922936,-79.2924788,Taylor-Massey,3,2
480000,3,1500,1,Condo Townhouse,43.6433232,-79.5592386,Islington-City Centre West,3,1
629900,1,,1,Semi-Detached,43.6854254,-79.3543042,Broadview North,2,0
590000,1,650,1,Condo Apt,43.6745663,-79.3887457,Annex,1,1
445000,1,650,0,Condo Apt,43.6212493,-79.5216578,Islington-City Centre West,1,1
970000,2,1100,0,Condo Apt,43.6751028,-79.3888881,Annex,2,0
710000,2,850,1,Condo Apt,43.6252596,-79.4779028,Mimico (includes Humber Bay Shores),2,0
1250000,3,,1,Semi-Detached,43.671294,-79.4660848,Junction Area,3,0
530000,2,1500,3,Condo Townhouse,43.7437607,-79.5987617,West Humber-Clairville,3,1
308000,1,950,1,Condo Apt,43.7477413,-79.5799221,Mount Olive-Silverstone-Jamestown,2,0
875000,2,,4,Link,43.7986369,-79.3747309,Bayview Woods-Steeles,3,2
1280000,2,1750,4,Detached,43.7760722,-79.3580539,Don Valley Village,4,0
582000,1,,2,Detached,43.6910193,-79.4403318,Oakwood Village,1,0
746000,2,,5,Detached,43.6712866,-79.498575,Rockcliffe-Smythe,2,0
421000,1,650,1,Condo Apt,43.7853544,-79.2920405,Tam O'Shanter-Sullivan,1,1
500000,2,1100,1,Condo Apt,43.7772704,-79.3368302,Pleasant View,3,0
730000,2,,1,Semi-Detached,43.6922312,-79.3154291,Woodbine-Lumsden,3,0
742000,3,,2,Semi-Detached,43.7992467,-79.2704414,Agincourt North,3,1
275000,1,550,1,Condo Apt,43.710003,-79.3311344,Flemingdon Park,1,0
533000,1,250,1,Condo Apt,43.7038164,-79.3998225,Yonge-Eglinton,1,0
765000,2,950,1,Condo Apt,43.6375235,-79.400877,Niagara,2,1
568000,1,650,1,Condo Apt,43.7580713,-79.4031651,Willowdale East,1,1
818000,2,850,1,Condo Apt,43.6770215,-79.4063849,Casa Loma,2,0
647000,2,950,1,Condo Apt,43.7780172,-79.4166278,Willowdale West,2,1
645000,2,1100,1,Condo Townhouse,43.7309921,-79.3444133,Banbury-Don Mills,3,0
1085000,3,1750,2,Semi-Detached,43.6677646,-79.325905,Greenwood-Coxwell,3,1
1145000,3,,4,Detached,43.737137,-79.4410504,Clanton Park,3,1
285000,1,850,2,Condo Apt,43.7257789,-79.480759,Downsview-Roding-CFB,2,0
564900,1,750,1,Condo Apt,43.6360574,-79.470781,High Park-Swansea,1,1
423000,1,850,0,Condo Townhouse,43.7638433,-79.4981137,York University Heights,2,0
1430000,4,,2,Detached,43.6906295,-79.3055221,Woodbine-Lumsden,4,1
945000,2,850,1,Condo Apt,43.6721944,-79.387865,Annex,2,0
960000,2,,2,Detached,43.6890123,-79.5289666,Humber Heights-Westmount,3,0
935000,2,,1,Att/Row/Twnhouse,43.671163,-79.305385,The Beaches,3,0
1186000,4,2750,2,Detached,43.8274099,-79.2835857,Milliken,4,1
675000,4,,1,Att/Row/Twnhouse,43.7429827,-79.2255262,Scarborough Village,3,1
562000,2,750,1,Condo Apt,43.7679817,-79.3879983,Bayview Village,1,1
513000,1,650,1,Condo Apt,43.6256776,-79.4787686,Mimico (includes Humber Bay Shores),1,1
791000,2,1750,2,Detached,43.7728069,-79.2416568,Woburn,4,0
580000,1,650,1,Condo Apt,43.6527574,-79.3665108,Moss Park,1,0
650000,2,850,1,Condo Apt,43.6360574,-79.470781,High Park-Swansea,2,0
425000,1,250,0,Condo Apt,43.6360574,-79.470781,High Park-Swansea,1,0
900000,2,,6,Detached,43.7025653,-79.4826264,Brookhaven-Amesbury,3,0
680000,3,1700,2,Condo Townhouse,43.766238,-79.2869233,Dorset Park,3,1
1200000,2,1300,1,Condo Apt,43.6514777,-79.4938522,Kingsway South,2,0
1015000,2,1750,0,Semi-Detached,43.6795445,-79.3327614,Blake-Jones,3,1
3800000,5,4374,2,Condo Townhouse,43.6791822,-79.391453,Annex,4,1
684000,2,750,1,Condo Apt,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),2,0
365000,1,950,1,Condo Apt,43.7806198,-79.3052706,Tam O'Shanter-Sullivan,2,0
400000,1,250,1,Condo Apt,43.7816907,-79.4143853,Newtonbrook East,1,0
378000,1,850,2,Condo Apt,43.801356,-79.3178165,L'Amoreaux,2,0
469000,2,950,1,Condo Apt,43.7041269,-79.3490983,Thorncliffe Park,2,0
365000,1,750,1,Condo Apt,43.7317441,-79.5772925,West Humber-Clairville,1,1
720000,2,1750,4,Detached,43.7211547,-79.5839893,West Humber-Clairville,3,1
462000,2,1500,2,Condo Apt,43.6426028,-79.5588074,Islington-City Centre West,3,0
510000,1,250,0,Condo Apt,43.6431876,-79.4224938,Little Portugal,1,0
1367800,2,,1,Detached,43.7110463,-79.408831,Yonge-Eglinton,3,0
1015000,2,1300,1,Comm Element Condo,43.6404783,-79.3949699,Waterfront Communities-The Island,3,0
980000,2,,0,Semi-Detached,43.674316,-79.3003508,The Beaches,2,1
830000,2,1750,4,Detached,43.7191468,-79.5478091,Elms-Old Rexdale,4,0
2268000,4,,2,Detached,43.6614942,-79.455858,High Park North,4,1
985000,4,,3,Detached,43.7749596,-79.2944622,Tam O'Shanter-Sullivan,3,3
839000,3,1750,6,Detached,43.7250522,-79.5845975,West Humber-Clairville,3,2
455800,1,550,1,Condo Apt,43.7754057,-79.3361782,Henry Farm,1,0
900000,2,,8,Detached,43.6911174,-79.5566122,Kingsview Village-The Westway,3,1
528000,1,650,0,Comm Element Condo,43.665271,-79.4476835,Dovercourt-Wallace Emerson-Junction,1,1
815000,3,1300,1,Condo Townhouse,43.6727074,-79.3146937,Woodbine Corridor,2,0
685000,3,1750,1,Att/Row/Twnhouse,43.7263441,-79.521985,Downsview-Roding-CFB,3,1
860000,2,1300,4,Detached,43.7337993,-79.5528236,Thistletown-Beaumond Heights,3,0
585000,2,850,1,Condo Apt,43.6946819,-79.2734144,Oakridge,2,0
398000,1,550,1,Condo Apt,43.778949,-79.2813187,Agincourt South-Malvern West,1,0
958000,3,1300,2,Detached,43.787494,-79.3428697,Don Valley Village,3,0
487500,2,950,1,Condo Townhouse,43.7338126,-79.5351847,Pelmo Park-Humberlea,2,0
429900,2,750,1,Condo Apt,43.708035,-79.4786096,Brookhaven-Amesbury,2,0
1181000,3,,2,Detached,43.673996,-79.5556244,Princess-Rosethorn,4,0
499000,2,950,1,Condo Townhouse,43.7251358,-79.4799789,Downsview-Roding-CFB,2,1
423000,1,250,0,Condo Apt,43.6360574,-79.470781,High Park-Swansea,1,0
808888,4,,1,Detached,43.8203896,-79.2750102,Milliken,3,0
666500,2,850,1,Condo Townhouse,43.6617014,-79.3532761,South Riverdale,2,0
615000,1,650,1,Condo Apt,43.643012,-79.406201,Niagara,1,0
603000,2,750,1,Condo Apt,43.6227968,-79.4833514,Mimico (includes Humber Bay Shores),2,0
831000,2,,3,Detached,43.6806415,-79.4667629,Keelesdale-Eglinton West,2,1
795000,2,,3,Detached,43.7108623,-79.5130274,Pelmo Park-Humberlea,3,1
530000,2,650,1,Condo Apt,43.7748786,-79.4132928,Willowdale East,1,1
680000,2,850,1,Condo Apt,43.6364097,-79.4020034,Niagara,1,0
850000,3,900,3,Detached,43.7963347,-79.2839652,Agincourt South-Malvern West,3,0
499000,1,650,1,Condo Apt,43.7749276,-79.33551,Henry Farm,1,1
745000,3,,1,Detached,43.8268303,-79.2785995,Milliken,3,1
877000,4,1750,1,Detached,43.8164449,-79.3326713,Steeles,4,0
737000,2,850,1,Condo Apt,43.6427483,-79.427444,Little Portugal,2,1
750888,2,,3,Detached,43.6670566,-79.3498779,North Riverdale,2,1
549900,1,650,0,Condo Townhouse,43.6606301,-79.3645289,Regent Park,1,0
761000,2,,5,Detached,43.7345715,-79.2733791,Ionview,3,2
665000,2,900,2,Detached,43.7387417,-79.5530995,Thistletown-Beaumond Heights,3,0
648000,2,650,1,Condo Apt,43.6535579,-79.3688205,Moss Park,2,0
675000,1,,3,Detached,43.7002538,-79.5282052,Humber Heights-Westmount,2,1
451000,2,850,1,Comm Element Condo,43.7246581,-79.6154278,West Humber-Clairville,2,0
1272000,2,,3,Detached,43.761222,-79.4033257,Willowdale East,3,1
751500,2,,4,Detached,43.7225686,-79.563027,Rexdale-Kipling,3,0
1680000,3,3250,4,Detached,43.6723103,-79.5149628,Edenbridge-Humber Valley,4,0
1009500,2,,1,Semi-Detached,43.6799615,-79.4495584,Corso Italia-Davenport,3,1
730000,3,,3,Detached,43.7562063,-79.602491,West Humber-Clairville,3,2
595000,1,650,1,Condo Apt,43.6480053,-79.3968338,Waterfront Communities-The Island,1,0
798000,2,750,1,Condo Apt,43.7089649,-79.3929849,Mount Pleasant West,2,0
541000,2,1100,1,Condo Apt,43.7958866,-79.4270483,Newtonbrook West,2,0
255000,1,750,1,Condo Apt,43.7667318,-79.1962794,West Hill,2,0
500400,2,1500,1,Condo Apt,43.7297438,-79.4420221,Englemount-Lawrence,3,0
745000,2,,1,Semi-Detached,43.6942413,-79.3156556,Woodbine-Lumsden,2,0
735000,2,,3,Detached,43.7745366,-79.2166751,Morningside,3,1
568000,1,550,0,Condo Apt,43.7089649,-79.3929849,Mount Pleasant West,1,1
835000,2,900,2,Semi-Detached,43.6776292,-79.45841,Weston-Pelham Park,3,0
610000,2,1750,2,Plex,43.6808981,-79.4651369,Keelesdale-Eglinton West,4,0
725000,1,750,1,Condo Apt,43.642307,-79.4025206,Niagara,1,1
625000,1,550,1,Condo Apt,43.6441737,-79.3894209,Waterfront Communities-The Island,1,0
512000,1,650,1,Condo Apt,43.697379,-79.3897194,Mount Pleasant West,1,0
975000,3,1750,2,Att/Row/Twnhouse,43.620802,-79.5081139,Mimico (includes Humber Bay Shores),3,0
475000,1,750,2,Condo Apt,43.7728097,-79.2617651,Bendale,1,1
2300000,3,,3,Detached,43.6753246,-79.4290535,Wychwood,3,0
1032000,2,,2,Detached,43.6299487,-79.5070973,Stonegate-Queensway,2,0
1175000,1,1300,1,Detached,43.7244568,-79.4223576,Bedford Park-Nortown,2,0
400100,2,1700,1,Condo Apt,43.6552317,-79.570571,Eringate-Centennial-West Deane,3,0
600000,1,850,1,Condo Apt,43.6430945,-79.4037497,Niagara,1,1
465900,1,650,1,Condo Apt,43.6402846,-79.5598172,Islington-City Centre West,1,1
381000,1,250,0,Condo Apt,43.6522266,-79.3982622,Kensington-Chinatown,0,0
644000,2,1900,2,Condo Apt,43.8007222,-79.3165935,L'Amoreaux,2,0
418500,1,650,1,Condo Apt,43.77409,-79.2498179,Woburn,1,0
830000,5,,2,Att/Row/Twnhouse,43.7049602,-79.2726351,Clairlea-Birchmount,3,2
580000,2,1300,1,Condo Townhouse,43.8017665,-79.3154454,L'Amoreaux,3,2
925000,2,850,1,Condo Apt,43.6687178,-79.3839957,Church-Yonge Corridor,2,0
706000,1,750,0,Condo Apt,43.6468787,-79.3972126,Waterfront Communities-The Island,1,0
1098000,2,,5,Detached,43.7353696,-79.4921031,Downsview-Roding-CFB,3,1
875000,1,1750,0,Semi-Detached,43.6519479,-79.4508282,Roncesvalles,3,0
726000,2,1100,1,Condo Apt,43.7011783,-79.4460686,Briar Hill-Belgravia,2,1
360000,1,250,0,Condo Apt,43.6647233,-79.3840836,Church-Yonge Corridor,0,0
444900,1,550,0,Condo Apt,43.6666471,-79.4482065,Dovercourt-Wallace Emerson-Junction,1,1
365000,2,950,1,Condo Apt,43.7583999,-79.5864692,Mount Olive-Silverstone-Jamestown,1,1
575000,1,550,0,Condo Apt,43.655111,-79.3756429,Church-Yonge Corridor,1,0
900888,2,,0,Semi-Detached,43.6581178,-79.4199406,Palmerston-Little Italy,2,0
625000,2,850,1,Condo Apt,43.6368544,-79.3966201,Waterfront Communities-The Island,2,0
1090000,2,1300,1,Semi-Detached,43.6583972,-79.4866727,Runnymede-Bloor West Village,3,0
4300000,4,,8,Detached,43.7353314,-79.401822,Bridle Path-Sunnybrook-York Mills,4,0
350000,1,1100,1,Condo Apt,43.6968278,-79.2934124,Taylor-Massey,2,0
736000,1,650,1,Condo Apt,43.6460983,-79.3760549,Waterfront Communities-The Island,1,1
415000,2,1100,1,Condo Apt,43.6279799,-79.5619683,Markland Wood,3,0
801000,2,900,1,Detached,43.6896455,-79.3429237,Danforth East York,1,1
830000,3,1750,3,Detached,43.7249529,-79.5831482,West Humber-Clairville,4,2
1260000,2,,4,Detached,43.7612179,-79.406448,Willowdale East,3,2
569900,2,850,1,Condo Apt,43.6443244,-79.5285944,Islington-City Centre West,2,0
1060000,2,,1,Semi-Detached,43.6866227,-79.3241392,Danforth,3,0
999000,2,1300,1,Condo Apt,43.6636772,-79.3613675,Cabbagetown-South St. James Town,1,1
801000,2,,5,Detached,43.6853543,-79.4716392,Keelesdale-Eglinton West,3,1
1085000,3,1500,2,Condo Apt,43.6245272,-79.4852711,Mimico (includes Humber Bay Shores),3,1
750000,2,,2,Detached,43.7438123,-79.2545196,Bendale,3,0
525000,1,750,1,Condo Apt,43.6500245,-79.5290709,Islington-City Centre West,1,0
560000,1,650,1,Condo Apt,43.6398029,-79.4147526,Niagara,1,0
765000,3,1750,2,Att/Row/Twnhouse,43.7419126,-79.2439926,Eglinton East,3,0
798000,3,1300,1,Condo Townhouse,43.596786,-79.5345293,Long Branch,3,0
740000,2,950,1,Condo Apt,43.7046042,-79.38901,Mount Pleasant West,1,1
1400700,2,1300,1,Detached,43.6483573,-79.47999,High Park-Swansea,3,1
1296000,3,,2,Detached,43.7547117,-79.4634888,Bathurst Manor,3,3
1010000,2,,4,Detached,43.7162745,-79.4849839,Maple Leaf,3,1
1145000,2,1750,6,Detached,43.5994273,-79.5463056,Alderwood,4,0
670000,2,,7,Detached,43.7979878,-79.2151107,Malvern,3,2
1320000,3,,2,Detached,43.7754495,-79.422116,Willowdale West,3,1
1033000,3,2250,2,Att/Row/Twnhouse,43.7779507,-79.4266282,Newtonbrook West,3,1
1018000,2,1100,1,Condo Apt,43.6402232,-79.395951,Waterfront Communities-The Island,2,1
540000,3,1100,1,Condo Townhouse,43.7776746,-79.2117337,Morningside,3,0
380000,2,950,1,Condo Apt,43.7582614,-79.5884807,Mount Olive-Silverstone-Jamestown,2,0
650000,2,,1,Detached,43.6675301,-79.4908727,Rockcliffe-Smythe,3,0
700000,1,650,1,Condo Apt,43.6480478,-79.4872154,High Park-Swansea,1,1
720000,1,650,1,Condo Apt,43.6685778,-79.3844795,Church-Yonge Corridor,1,1
503000,1,650,1,Condo Apt,43.7340513,-79.4480629,Clanton Park,1,0
470000,1,550,1,Condo Apt,43.7565565,-79.4086248,Willowdale East,1,0
740000,1,750,1,Condo Apt,43.6387634,-79.41931,Niagara,1,1
1615000,5,,4,Detached,43.7386697,-79.441043,Clanton Park,3,1
445000,1,650,1,Condo Apt,43.6826838,-79.5110857,Edenbridge-Humber Valley,1,0
510000,1,550,0,Condo Apt,43.6461884,-79.3972358,Waterfront Communities-The Island,1,0
1205000,2,1100,1,Condo Apt,43.6471655,-79.3973467,Waterfront Communities-The Island,3,0
730000,2,,2,Semi-Detached,43.7474792,-79.5596634,Humbermede,3,1
590000,1,650,1,Condo Apt,43.6373335,-79.4029401,Niagara,1,1
1030000,2,1300,5,Detached,43.6911053,-79.2631244,Birchcliffe-Cliffside,3,1
765000,1,950,1,Condo Apt,43.6637918,-79.340967,South Riverdale,1,1
400000,1,750,1,Condo Apt,43.6924968,-79.2884775,Oakridge,1,0
432000,2,950,2,Condo Apt,43.7243627,-79.2516663,Kennedy Park,2,1
800000,2,,2,Detached,43.7179171,-79.5850712,West Humber-Clairville,3,0
512500,1,550,0,Condo Apt,43.6970486,-79.394156,Mount Pleasant West,1,1
431000,2,950,1,Condo Apt,43.7081714,-79.3104892,O'Connor-Parkview,2,1
989000,2,,4,Semi-Detached,43.6760181,-79.3053467,The Beaches,3,0
715000,1,,1,Detached,43.6951806,-79.3170734,Danforth East York,2,0
1635000,3,1500,1,Condo Apt,43.648953,-79.3857683,Bay Street Corridor,2,0
2245000,6,3250,2,Detached,43.7844294,-79.3934447,Willowdale East,4,1
770000,3,,2,Detached,43.7427394,-79.1984321,Guildwood,4,0
1125000,3,2250,0,Semi-Detached,43.6587753,-79.416238,Palmerston-Little Italy,3,1
765000,3,,2,Detached,43.7928005,-79.3205676,L'Amoreaux,3,1
961000,4,,4,Detached,43.7971954,-79.3213159,L'Amoreaux,3,2
818000,4,,3,Semi-Detached,43.729407,-79.534441,Pelmo Park-Humberlea,3,1
473000,2,1500,1,Condo Apt,43.7960165,-79.3255419,L'Amoreaux,2,1
1175000,3,,1,Semi-Detached,43.6830944,-79.3360161,Danforth,3,1
980000,5,2750,3,Detached,43.7302964,-79.5349357,Pelmo Park-Humberlea,5,0
680000,2,,3,Detached,43.7926605,-79.1363348,Rouge,2,1
621000,2,,1,Att/Row/Twnhouse,43.6757014,-79.4604106,Weston-Pelham Park,2,1
785000,2,,2,Detached,43.7341575,-79.5572049,Thistletown-Beaumond Heights,3,2
2380000,3,1500,2,Condo Apt,43.6685636,-79.3954581,Annex,2,1
1190000,5,2750,4,Detached,43.708444,-79.4661477,Yorkdale-Glen Park,6,2
495000,2,950,1,Condo Apt,43.7952949,-79.4282354,Newtonbrook West,2,0
510000,1,750,1,Condo Apt,43.7505279,-79.4640294,York University Heights,1,1
1268000,3,,4,Detached,43.7584206,-79.4220506,Lansing-Westgate,4,2
539000,2,650,1,Condo Apt,43.7748786,-79.4132928,Willowdale East,1,1
605000,1,250,0,Condo Apt,43.6672109,-79.3891532,Bay Street Corridor,0,0
1235000,3,,1,Semi-Detached,43.6825131,-79.3061199,East End-Danforth,3,0
430000,1,250,0,Condo Apt,43.6405881,-79.4248274,South Parkdale,1,0
1459000,3,,2,Detached,43.6644754,-79.3295524,South Riverdale,3,1
640000,1,650,1,Condo Apt,43.706541,-79.3919482,Mount Pleasant West,1,1
1100000,2,1900,2,Condo Apt,43.7646659,-79.4094959,Willowdale East,2,0
743000,2,950,1,Comm Element Condo,43.6668646,-79.4644815,Junction Area,2,1
610000,3,1300,1,Condo Townhouse,43.7935187,-79.439997,Newtonbrook West,3,2
801000,2,750,1,Condo Apt,43.6521213,-79.4498609,Roncesvalles,2,0
1850000,4,,2,Detached,43.6905681,-79.4340606,Oakwood Village,3,1
630000,1,750,0,Condo Apt,43.653194,-79.3686365,Moss Park,2,0
887500,2,,1,Detached,43.6897177,-79.4427318,Oakwood Village,2,1
650000,2,,3,Detached,43.6994781,-79.4969825,Brookhaven-Amesbury,3,0
558000,2,1100,1,Condo Townhouse,43.6760498,-79.4960451,Rockcliffe-Smythe,2,0
668800,2,850,2,Condo Apt,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),2,1
568000,1,650,0,Condo Apt,43.6387593,-79.3996364,Waterfront Communities-The Island,1,1
836500,2,,1,Detached,43.6957297,-79.4564968,Briar Hill-Belgravia,2,0
494500,1,850,0,Co-Op Apt,43.6743527,-79.2808343,Birchcliffe-Cliffside,2,0
980000,2,1100,1,Condo Apt,43.6419033,-79.4134683,Niagara,2,0
1220750,2,,0,Detached,43.662317,-79.4634624,Junction Area,6,1
998000,2,,2,Detached,43.6565549,-79.5609392,Eringate-Centennial-West Deane,3,2
1285000,3,,2,Semi-Detached,43.6637404,-79.424839,Dovercourt-Wallace Emerson-Junction,3,0
540000,1,750,1,Condo Apt,43.6244864,-79.490482,Mimico (includes Humber Bay Shores),1,0
888000,2,,3,Detached,43.7113192,-79.2677342,Clairlea-Birchmount,3,0
880000,2,1100,1,Condo Apt,43.6480053,-79.3968338,Waterfront Communities-The Island,2,0
921000,1,,5,Detached,43.6638579,-79.5630509,Eringate-Centennial-West Deane,3,1
1388000,2,,2,Detached,43.6767844,-79.2967991,The Beaches,3,0
840000,2,1300,1,Condo Apt,43.6619074,-79.3782085,Church-Yonge Corridor,2,1
615000,1,650,1,Condo Apt,43.6299034,-79.4755739,Mimico (includes Humber Bay Shores),1,1
1095000,3,,5,Detached,43.7576517,-79.4486524,Bathurst Manor,3,1
827500,1,1300,1,Condo Apt,43.6637918,-79.340967,South Riverdale,1,0
425000,1,550,1,Condo Apt,43.7754238,-79.3374816,Henry Farm,1,0
1090000,4,,3,Detached,43.6705862,-79.5022213,Rockcliffe-Smythe,3,1
520000,3,1300,1,Condo Townhouse,43.7471275,-79.5647339,Humbermede,4,0
1220000,2,1100,1,Condo Apt,43.6417497,-79.4103695,Niagara,2,0
1220900,2,1750,2,Semi-Detached,43.654668,-79.4424819,Dufferin Grove,4,0
1050127,2,,1,Semi-Detached,43.6682007,-79.3642605,Cabbagetown-South St. James Town,1,1
910000,2,1300,1,Condo Apt,43.7624684,-79.4129929,Lansing-Westgate,2,1
625000,2,950,1,Condo Apt,43.626966,-79.4784876,Mimico (includes Humber Bay Shores),2,0
420000,1,250,1,Condo Apt,43.6641794,-79.3755059,Cabbagetown-South St. James Town,1,0
1268000,2,,2,Semi-Detached,43.6603572,-79.351649,South Riverdale,4,1
665000,2,1300,3,Plex,43.7528844,-79.5640355,Humber Summit,3,2
521000,1,550,0,Condo Apt,43.6970486,-79.394156,Mount Pleasant West,1,0
815000,2,1100,1,Condo Apt,43.6216163,-79.4829207,Mimico (includes Humber Bay Shores),2,1
